bin	id
WM16_S11_034	K00033
WM16_S11_034	K00036
WM16_S11_034	K00075
WM16_S11_034	K00104
WM16_S11_034	K00134
WM16_S11_034	K00226
WM16_S11_034	K00287
WM16_S11_034	K00384
WM16_S11_034	K00520
WM16_S11_034	K00523
WM16_S11_034	K00526
WM16_S11_034	K00554
WM16_S11_034	K00556
WM16_S11_034	K00560
WM16_S11_034	K00566
WM16_S11_034	K00600
WM16_S11_034	K00602
WM16_S11_034	K00604
WM16_S11_034	K00615
WM16_S11_034	K00674
WM16_S11_034	K00721
WM16_S11_034	K00760
WM16_S11_034	K00761
WM16_S11_034	K00764
WM16_S11_034	K00789
WM16_S11_034	K00790
WM16_S11_034	K00791
WM16_S11_034	K00796
WM16_S11_034	K00806
WM16_S11_034	K00820
WM16_S11_034	K00873
WM16_S11_034	K00925
WM16_S11_034	K00927
WM16_S11_034	K00939
WM16_S11_034	K00940
WM16_S11_034	K00943
WM16_S11_034	K00945
WM16_S11_034	K00948
WM16_S11_034	K00950
WM16_S11_034	K00962
WM16_S11_034	K00971
WM16_S11_034	K00973
WM16_S11_034	K01000
WM16_S11_034	K01005
WM16_S11_034	K01055
WM16_S11_034	K01056
WM16_S11_034	K01057
WM16_S11_034	K01092
WM16_S11_034	K01139
WM16_S11_034	K01141
WM16_S11_034	K01142
WM16_S11_034	K01159
WM16_S11_034	K01175
WM16_S11_034	K01178
WM16_S11_034	K01194
WM16_S11_034	K01265
WM16_S11_034	K01358
WM16_S11_034	K01409
WM16_S11_034	K01491
WM16_S11_034	K01494
WM16_S11_034	K01495
WM16_S11_034	K01507
WM16_S11_034	K01515
WM16_S11_034	K01518
WM16_S11_034	K01529
WM16_S11_034	K01588
WM16_S11_034	K01589
WM16_S11_034	K01591
WM16_S11_034	K01621
WM16_S11_034	K01624
WM16_S11_034	K01648
WM16_S11_034	K01658
WM16_S11_034	K01665
WM16_S11_034	K01710
WM16_S11_034	K01756
WM16_S11_034	K01779
WM16_S11_034	K01783
WM16_S11_034	K01784
WM16_S11_034	K01790
WM16_S11_034	K01803
WM16_S11_034	K01808
WM16_S11_034	K01838
WM16_S11_034	K01840
WM16_S11_034	K01866
WM16_S11_034	K01867
WM16_S11_034	K01868
WM16_S11_034	K01869
WM16_S11_034	K01870
WM16_S11_034	K01872
WM16_S11_034	K01873
WM16_S11_034	K01874
WM16_S11_034	K01875
WM16_S11_034	K01880
WM16_S11_034	K01881
WM16_S11_034	K01883
WM16_S11_034	K01887
WM16_S11_034	K01889
WM16_S11_034	K01890
WM16_S11_034	K01892
WM16_S11_034	K01902
WM16_S11_034	K01903
WM16_S11_034	K01921
WM16_S11_034	K01923
WM16_S11_034	K01924
