bin	id
WM13_S8_037	K00036
WM13_S8_037	K00075
WM13_S8_037	K00104
WM13_S8_037	K00134
WM13_S8_037	K00226
WM13_S8_037	K00384
WM13_S8_037	K00520
WM13_S8_037	K00523
WM13_S8_037	K00526
WM13_S8_037	K00554
WM13_S8_037	K00556
WM13_S8_037	K00560
WM13_S8_037	K00566
WM13_S8_037	K00600
WM13_S8_037	K00602
WM13_S8_037	K00604
WM13_S8_037	K00615
WM13_S8_037	K00674
WM13_S8_037	K00721
WM13_S8_037	K00760
WM13_S8_037	K00761
WM13_S8_037	K00764
WM13_S8_037	K00789
WM13_S8_037	K00790
WM13_S8_037	K00791
WM13_S8_037	K00796
WM13_S8_037	K00806
WM13_S8_037	K00820
WM13_S8_037	K00852
WM13_S8_037	K00873
WM13_S8_037	K00925
WM13_S8_037	K00927
WM13_S8_037	K00939
WM13_S8_037	K00940
WM13_S8_037	K00943
WM13_S8_037	K00945
WM13_S8_037	K00948
WM13_S8_037	K00950
WM13_S8_037	K00962
WM13_S8_037	K00969
WM13_S8_037	K00971
WM13_S8_037	K00973
WM13_S8_037	K01000
WM13_S8_037	K01005
WM13_S8_037	K01055
WM13_S8_037	K01139
WM13_S8_037	K01141
WM13_S8_037	K01142
WM13_S8_037	K01159
WM13_S8_037	K01178
WM13_S8_037	K01194
WM13_S8_037	K01265
WM13_S8_037	K01358
WM13_S8_037	K01409
WM13_S8_037	K01462
WM13_S8_037	K01491
WM13_S8_037	K01494
WM13_S8_037	K01495
WM13_S8_037	K01507
WM13_S8_037	K01515
WM13_S8_037	K01518
WM13_S8_037	K01529
WM13_S8_037	K01588
WM13_S8_037	K01589
WM13_S8_037	K01591
WM13_S8_037	K01621
WM13_S8_037	K01624
WM13_S8_037	K01648
WM13_S8_037	K01658
WM13_S8_037	K01662
WM13_S8_037	K01665
WM13_S8_037	K01710
WM13_S8_037	K01756
WM13_S8_037	K01779
WM13_S8_037	K01783
WM13_S8_037	K01784
WM13_S8_037	K01790
WM13_S8_037	K01803
WM13_S8_037	K01808
WM13_S8_037	K01823
WM13_S8_037	K01838
WM13_S8_037	K01840
WM13_S8_037	K01867
WM13_S8_037	K01868
WM13_S8_037	K01869
WM13_S8_037	K01870
WM13_S8_037	K01872
WM13_S8_037	K01873
WM13_S8_037	K01874
WM13_S8_037	K01875
WM13_S8_037	K01880
WM13_S8_037	K01881
WM13_S8_037	K01883
WM13_S8_037	K01887
WM13_S8_037	K01889
WM13_S8_037	K01890
WM13_S8_037	K01892
WM13_S8_037	K01902
WM13_S8_037	K01903
WM13_S8_037	K01921
WM13_S8_037	K01923
WM13_S8_037	K01924
WM13_S8_037	K01925
WM13_S8_037	K01928
WM13_S8_037	K01929
WM13_S8_037	K01933
WM13_S8_037	K01937
WM13_S8_037	K01939
WM13_S8_037	K01945
WM13_S8_037	K01951
WM13_S8_037	K01952
WM13_S8_037	K01956
WM13_S8_037	K01972
WM13_S8_037	K02003
WM13_S8_037	K02035
WM13_S8_037	K02050
WM13_S8_037	K02051
WM13_S8_037	K02109
WM13_S8_037	K02111
WM13_S8_037	K02112
WM13_S8_037	K02115
WM13_S8_037	K02133
WM13_S8_037	K02238
WM13_S8_037	K02242
WM13_S8_037	K02291
WM13_S8_037	K02313
WM13_S8_037	K02314
WM13_S8_037	K02316
WM13_S8_037	K02335
WM13_S8_037	K02337
WM13_S8_037	K02338
WM13_S8_037	K02340
WM13_S8_037	K02341
WM13_S8_037	K02343
WM13_S8_037	K02346
WM13_S8_037	K02355
WM13_S8_037	K02356
WM13_S8_037	K02357
WM13_S8_037	K02358
WM13_S8_037	K02433
WM13_S8_037	K02434
WM13_S8_037	K02454
WM13_S8_037	K02456
WM13_S8_037	K02469
WM13_S8_037	K02470
WM13_S8_037	K02493
WM13_S8_037	K02503
WM13_S8_037	K02519
WM13_S8_037	K02528
WM13_S8_037	K02563
WM13_S8_037	K02600
WM13_S8_037	K02601
WM13_S8_037	K02652
WM13_S8_037	K02653
WM13_S8_037	K02654
WM13_S8_037	K02662
WM13_S8_037	K02669
WM13_S8_037	K02835
WM13_S8_037	K02836
WM13_S8_037	K02838
WM13_S8_037	K02863
