bin	id
WM14_S9_038	K00135
WM14_S9_038	K00145
WM14_S9_038	K00224
WM14_S9_038	K00254
WM14_S9_038	K00303
WM14_S9_038	K00340
WM14_S9_038	K00342
WM14_S9_038	K00406
WM14_S9_038	K00547
WM14_S9_038	K00602
WM14_S9_038	K00675
WM14_S9_038	K00762
WM14_S9_038	K00773
WM14_S9_038	K00791
WM14_S9_038	K00797
WM14_S9_038	K00803
WM14_S9_038	K00876
WM14_S9_038	K00938
WM14_S9_038	K01056
WM14_S9_038	K01133
WM14_S9_038	K01312
WM14_S9_038	K01497
WM14_S9_038	K01515
WM14_S9_038	K01551
WM14_S9_038	K01647
WM14_S9_038	K01768
WM14_S9_038	K01778
WM14_S9_038	K01782
WM14_S9_038	K01796
WM14_S9_038	K01803
WM14_S9_038	K01868
WM14_S9_038	K01873
WM14_S9_038	K01911
WM14_S9_038	K01990
WM14_S9_038	K01999
WM14_S9_038	K02011
WM14_S9_038	K02035
WM14_S9_038	K02049
WM14_S9_038	K02199
WM14_S9_038	K02278
WM14_S9_038	K02280
WM14_S9_038	K02348
WM14_S9_038	K02357
WM14_S9_038	K02404
WM14_S9_038	K02405
WM14_S9_038	K02410
WM14_S9_038	K02411
WM14_S9_038	K02439
WM14_S9_038	K02456
WM14_S9_038	K02488
WM14_S9_038	K02490
WM14_S9_038	K02518
WM14_S9_038	K02523
WM14_S9_038	K02548
WM14_S9_038	K02666
WM14_S9_038	K02668
WM14_S9_038	K02860
WM14_S9_038	K02950
WM14_S9_038	K03088
WM14_S9_038	K03177
WM14_S9_038	K03183
WM14_S9_038	K03210
WM14_S9_038	K03226
WM14_S9_038	K03408
WM14_S9_038	K03413
WM14_S9_038	K03536
WM14_S9_038	K03550
WM14_S9_038	K03555
WM14_S9_038	K03570
WM14_S9_038	K03656
WM14_S9_038	K03676
WM14_S9_038	K03752
WM14_S9_038	K03797
WM14_S9_038	K03798
WM14_S9_038	K03929
WM14_S9_038	K03932
WM14_S9_038	K04030
WM14_S9_038	K04043
WM14_S9_038	K04077
WM14_S9_038	K04082
WM14_S9_038	K04096
WM14_S9_038	K04487
WM14_S9_038	K04771
WM14_S9_038	K05286
WM14_S9_038	K05788
WM14_S9_038	K05801
WM14_S9_038	K05844
WM14_S9_038	K06149
WM14_S9_038	K06206
WM14_S9_038	K06282
WM14_S9_038	K06287
WM14_S9_038	K06381
WM14_S9_038	K06442
WM14_S9_038	K06864
WM14_S9_038	K06911
WM14_S9_038	K06960
WM14_S9_038	K06997
WM14_S9_038	K07002
WM14_S9_038	K07040
WM14_S9_038	K07052
WM14_S9_038	K07091
WM14_S9_038	K07124
WM14_S9_038	K07148
WM14_S9_038	K07157
WM14_S9_038	K07263
WM14_S9_038	K07277
WM14_S9_038	K07282
WM14_S9_038	K07313
WM14_S9_038	K07323
WM14_S9_038	K07462
WM14_S9_038	K07487
WM14_S9_038	K07502
WM14_S9_038	K07710
WM14_S9_038	K07713
WM14_S9_038	K07714
WM14_S9_038	K08309
WM14_S9_038	K08320
WM14_S9_038	K08678
WM14_S9_038	K08679
WM14_S9_038	K08968
WM14_S9_038	K08998
WM14_S9_038	K09023
WM14_S9_038	K09117
WM14_S9_038	K09515
WM14_S9_038	K09808
WM14_S9_038	K09810
WM14_S9_038	K09989
WM14_S9_038	K11687
WM14_S9_038	K11991
WM14_S9_038	K12132
WM14_S9_038	K12340
WM14_S9_038	K12574
WM14_S9_038	K13038
WM14_S9_038	K14206
WM14_S9_038	K14445
WM14_S9_038	K15777
WM14_S9_038	K15780
WM14_S9_038	K15984
WM14_S9_038	K16465
WM14_S9_038	K16899
WM14_S9_038	K17713
WM14_S9_038	K18244
WM14_S9_038	K19147
WM14_S9_038	K19225
WM14_S9_038	K19423
WM14_S9_038	K19694
WM14_S9_038	K19882
WM14_S9_038	K20656
WM14_S9_038	K21001
WM14_S9_038	K21397
WM14_S9_038	K21469
WM14_S9_038	K21672
WM14_S9_038	K22108
WM14_S9_038	K23077
WM14_S9_038	K23167
WM14_S9_038	K23555
WM14_S9_038	K23779
WM14_S9_038	K24327
WM14_S9_038	K24510
WM14_S9_038	K25151
