bin	id
WM23_S18_020	K00003
WM23_S18_020	K00003
WM23_S18_020	K00003
WM23_S18_020	K00003
WM23_S18_020	K00003
WM23_S18_020	K00003
WM23_S18_020	K00006
WM23_S18_020	K00011
WM23_S18_020	K00011
WM23_S18_020	K00011
WM23_S18_020	K00011
WM23_S18_020	K00012
WM23_S18_020	K00012
WM23_S18_020	K00013
WM23_S18_020	K00013
WM23_S18_020	K00014
WM23_S18_020	K00014
WM23_S18_020	K00022
WM23_S18_020	K00022
WM23_S18_020	K00022
WM23_S18_020	K00022
WM23_S18_020	K00022
WM23_S18_020	K00022
WM23_S18_020	K00022
WM23_S18_020	K00022
WM23_S18_020	K00022
WM23_S18_020	K00023
WM23_S18_020	K00023
WM23_S18_020	K00024
WM23_S18_020	K00024
WM23_S18_020	K00024
WM23_S18_020	K00024
WM23_S18_020	K00024
WM23_S18_020	K00031
WM23_S18_020	K00031
WM23_S18_020	K00031
WM23_S18_020	K00043
WM23_S18_020	K00058
WM23_S18_020	K00075
WM23_S18_020	K00075
WM23_S18_020	K00088
WM23_S18_020	K00109
WM23_S18_020	K00124
WM23_S18_020	K00124
WM23_S18_020	K00124
WM23_S18_020	K00124
WM23_S18_020	K00128
WM23_S18_020	K00128
WM23_S18_020	K00128
WM23_S18_020	K00128
WM23_S18_020	K00128
WM23_S18_020	K00128
WM23_S18_020	K00128
WM23_S18_020	K00128
WM23_S18_020	K00134
WM23_S18_020	K00134
WM23_S18_020	K00134
WM23_S18_020	K00134
WM23_S18_020	K00134
WM23_S18_020	K00134
WM23_S18_020	K00134
WM23_S18_020	K00134
WM23_S18_020	K00135
WM23_S18_020	K00135
WM23_S18_020	K00135
WM23_S18_020	K00146
WM23_S18_020	K00146
WM23_S18_020	K00161
WM23_S18_020	K00162
WM23_S18_020	K00164
WM23_S18_020	K00164
WM23_S18_020	K00215
WM23_S18_020	K00215
WM23_S18_020	K00224
WM23_S18_020	K00239
WM23_S18_020	K00239
WM23_S18_020	K00239
WM23_S18_020	K00240
WM23_S18_020	K00240
WM23_S18_020	K00240
WM23_S18_020	K00241
WM23_S18_020	K00241
WM23_S18_020	K00241
WM23_S18_020	K00248
WM23_S18_020	K00248
WM23_S18_020	K00248
WM23_S18_020	K00248
WM23_S18_020	K00248
WM23_S18_020	K00248
WM23_S18_020	K00252
WM23_S18_020	K00252
WM23_S18_020	K00254
WM23_S18_020	K00259
WM23_S18_020	K00259
WM23_S18_020	K00260
WM23_S18_020	K00260
WM23_S18_020	K00260
WM23_S18_020	K00260
WM23_S18_020	K00260
WM23_S18_020	K00263
WM23_S18_020	K00263
WM23_S18_020	K00265
WM23_S18_020	K00265
WM23_S18_020	K00278
WM23_S18_020	K00281
WM23_S18_020	K00286
WM23_S18_020	K00293
WM23_S18_020	K00294
WM23_S18_020	K00294
WM23_S18_020	K00318
WM23_S18_020	K00318
WM23_S18_020	K00320
WM23_S18_020	K00320
WM23_S18_020	K00330
WM23_S18_020	K00331
WM23_S18_020	K00332
WM23_S18_020	K00333
WM23_S18_020	K00355
WM23_S18_020	K00382
WM23_S18_020	K00382
WM23_S18_020	K00384
WM23_S18_020	K00384
WM23_S18_020	K00390
WM23_S18_020	K00392
WM23_S18_020	K00428
WM23_S18_020	K00428
WM23_S18_020	K00432
WM23_S18_020	K00432
WM23_S18_020	K00432
WM23_S18_020	K00451
WM23_S18_020	K00451
WM23_S18_020	K00452
WM23_S18_020	K00452
WM23_S18_020	K00453
WM23_S18_020	K00457
WM23_S18_020	K00457
WM23_S18_020	K00472
WM23_S18_020	K00486
WM23_S18_020	K00500
WM23_S18_020	K00500
WM23_S18_020	K00500
WM23_S18_020	K00548
WM23_S18_020	K00548
WM23_S18_020	K00548
WM23_S18_020	K00560
WM23_S18_020	K00567
WM23_S18_020	K00567
WM23_S18_020	K00568
WM23_S18_020	K00568
WM23_S18_020	K00600
WM23_S18_020	K00600
WM23_S18_020	K00600
