bin	id
WM21_S16_040	K00003
WM21_S16_040	K00003
WM21_S16_040	K00003
WM21_S16_040	K00003
WM21_S16_040	K00003
WM21_S16_040	K00003
WM21_S16_040	K00011
WM21_S16_040	K00011
WM21_S16_040	K00011
WM21_S16_040	K00011
WM21_S16_040	K00013
WM21_S16_040	K00013
WM21_S16_040	K00024
WM21_S16_040	K00024
WM21_S16_040	K00024
WM21_S16_040	K00024
WM21_S16_040	K00024
WM21_S16_040	K00031
WM21_S16_040	K00031
WM21_S16_040	K00031
WM21_S16_040	K00043
WM21_S16_040	K00058
WM21_S16_040	K00075
WM21_S16_040	K00075
WM21_S16_040	K00133
WM21_S16_040	K00133
WM21_S16_040	K00133
WM21_S16_040	K00133
WM21_S16_040	K00133
WM21_S16_040	K00133
WM21_S16_040	K00134
WM21_S16_040	K00134
WM21_S16_040	K00134
WM21_S16_040	K00134
WM21_S16_040	K00134
WM21_S16_040	K00134
WM21_S16_040	K00134
WM21_S16_040	K00134
WM21_S16_040	K00135
WM21_S16_040	K00135
WM21_S16_040	K00135
WM21_S16_040	K00162
WM21_S16_040	K00164
WM21_S16_040	K00164
WM21_S16_040	K00215
WM21_S16_040	K00215
WM21_S16_040	K00239
WM21_S16_040	K00239
WM21_S16_040	K00239
WM21_S16_040	K00240
WM21_S16_040	K00240
WM21_S16_040	K00240
WM21_S16_040	K00259
WM21_S16_040	K00259
WM21_S16_040	K00265
WM21_S16_040	K00265
WM21_S16_040	K00278
WM21_S16_040	K00281
WM21_S16_040	K00286
WM21_S16_040	K00293
WM21_S16_040	K00320
WM21_S16_040	K00320
WM21_S16_040	K00330
WM21_S16_040	K00331
WM21_S16_040	K00332
WM21_S16_040	K00333
WM21_S16_040	K00382
WM21_S16_040	K00382
WM21_S16_040	K00384
WM21_S16_040	K00384
WM21_S16_040	K00392
WM21_S16_040	K00428
WM21_S16_040	K00428
WM21_S16_040	K00451
WM21_S16_040	K00451
WM21_S16_040	K00452
WM21_S16_040	K00452
WM21_S16_040	K00457
WM21_S16_040	K00457
WM21_S16_040	K00472
WM21_S16_040	K00548
WM21_S16_040	K00548
WM21_S16_040	K00548
WM21_S16_040	K00560
WM21_S16_040	K00567
WM21_S16_040	K00567
WM21_S16_040	K00568
WM21_S16_040	K00568
WM21_S16_040	K00588
WM21_S16_040	K00588
WM21_S16_040	K00602
WM21_S16_040	K00615
WM21_S16_040	K00615
WM21_S16_040	K00615
WM21_S16_040	K00615
WM21_S16_040	K00616
WM21_S16_040	K00616
WM21_S16_040	K00616
WM21_S16_040	K00616
WM21_S16_040	K00639
WM21_S16_040	K00641
WM21_S16_040	K00658
WM21_S16_040	K00674
WM21_S16_040	K00674
WM21_S16_040	K00674
WM21_S16_040	K00677
WM21_S16_040	K00677
WM21_S16_040	K00677
WM21_S16_040	K00713
WM21_S16_040	K00713
WM21_S16_040	K00713
WM21_S16_040	K00713
WM21_S16_040	K00713
WM21_S16_040	K00713
WM21_S16_040	K00721
WM21_S16_040	K00721
WM21_S16_040	K00729
WM21_S16_040	K00729
WM21_S16_040	K00748
WM21_S16_040	K00748
WM21_S16_040	K00752
WM21_S16_040	K00758
WM21_S16_040	K00758
WM21_S16_040	K00761
WM21_S16_040	K00762
WM21_S16_040	K00764
WM21_S16_040	K00764
WM21_S16_040	K00765
WM21_S16_040	K00765
WM21_S16_040	K00790
WM21_S16_040	K00790
WM21_S16_040	K00790
WM21_S16_040	K00790
WM21_S16_040	K00794
WM21_S16_040	K00794
WM21_S16_040	K00800
WM21_S16_040	K00800
WM21_S16_040	K00812
WM21_S16_040	K00812
WM21_S16_040	K00812
WM21_S16_040	K00812
WM21_S16_040	K00812
WM21_S16_040	K00812
WM21_S16_040	K00812
WM21_S16_040	K00812
WM21_S16_040	K00812
WM21_S16_040	K00817
WM21_S16_040	K00817
WM21_S16_040	K00817
WM21_S16_040	K00819
WM21_S16_040	K00820
WM21_S16_040	K00820
WM21_S16_040	K00826
WM21_S16_040	K00826
WM21_S16_040	K00831
WM21_S16_040	K00850
WM21_S16_040	K00850
WM21_S16_040	K00850
WM21_S16_040	K00850
WM21_S16_040	K00850
WM21_S16_040	K00873
WM21_S16_040	K00873
WM21_S16_040	K00873
WM21_S16_040	K00873
WM21_S16_040	K00873
WM21_S16_040	K00874
WM21_S16_040	K00887
WM21_S16_040	K00891
WM21_S16_040	K00912
WM21_S16_040	K00928
WM21_S16_040	K00928
WM21_S16_040	K00928
WM21_S16_040	K00928
WM21_S16_040	K00928
WM21_S16_040	K00928
WM21_S16_040	K00937
WM21_S16_040	K00945
WM21_S16_040	K00948
WM21_S16_040	K00955
WM21_S16_040	K00955
WM21_S16_040	K00955
WM21_S16_040	K00955
WM21_S16_040	K00955
WM21_S16_040	K00955
WM21_S16_040	K00955
WM21_S16_040	K00955
WM21_S16_040	K00955
WM21_S16_040	K00955
WM21_S16_040	K00955
WM21_S16_040	K00956
WM21_S16_040	K00956
WM21_S16_040	K00956
WM21_S16_040	K00956
WM21_S16_040	K00956
WM21_S16_040	K00956
WM21_S16_040	K00956
WM21_S16_040	K00956
WM21_S16_040	K00956
WM21_S16_040	K00966
WM21_S16_040	K00971
WM21_S16_040	K00971
WM21_S16_040	K00979
WM21_S16_040	K00979
WM21_S16_040	K01000
WM21_S16_040	K01000
WM21_S16_040	K01007
WM21_S16_040	K01007
WM21_S16_040	K01007
WM21_S16_040	K01007
WM21_S16_040	K01007
