bin	id
WM03_S3_020	K00010
WM03_S3_020	K00011
WM03_S3_020	K00013
WM03_S3_020	K00014
WM03_S3_020	K00018
WM03_S3_020	K00024
WM03_S3_020	K00027
WM03_S3_020	K00031
WM03_S3_020	K00033
WM03_S3_020	K00034
WM03_S3_020	K00038
WM03_S3_020	K00041
WM03_S3_020	K00043
WM03_S3_020	K00053
WM03_S3_020	K00057
WM03_S3_020	K00058
WM03_S3_020	K00059
WM03_S3_020	K00065
WM03_S3_020	K00067
WM03_S3_020	K00075
WM03_S3_020	K00078
WM03_S3_020	K00088
WM03_S3_020	K00091
WM03_S3_020	K00097
WM03_S3_020	K00099
WM03_S3_020	K00108
WM03_S3_020	K00111
WM03_S3_020	K00116
WM03_S3_020	K00117
WM03_S3_020	K00118
WM03_S3_020	K00121
WM03_S3_020	K00123
WM03_S3_020	K00131
WM03_S3_020	K00133
WM03_S3_020	K00135
WM03_S3_020	K00145
WM03_S3_020	K00147
WM03_S3_020	K00161
WM03_S3_020	K00162
WM03_S3_020	K00164
WM03_S3_020	K00174
WM03_S3_020	K00175
WM03_S3_020	K00185
WM03_S3_020	K00208
WM03_S3_020	K00209
WM03_S3_020	K00211
WM03_S3_020	K00215
WM03_S3_020	K00227
WM03_S3_020	K00228
WM03_S3_020	K00231
WM03_S3_020	K00239
WM03_S3_020	K00240
WM03_S3_020	K00241
WM03_S3_020	K00243
WM03_S3_020	K00248
WM03_S3_020	K00259
WM03_S3_020	K00264
WM03_S3_020	K00265
WM03_S3_020	K00274
WM03_S3_020	K00275
WM03_S3_020	K00278
WM03_S3_020	K00281
WM03_S3_020	K00285
WM03_S3_020	K00286
WM03_S3_020	K00287
WM03_S3_020	K00294
WM03_S3_020	K00297
WM03_S3_020	K00318
WM03_S3_020	K00324
WM03_S3_020	K00325
WM03_S3_020	K00330
WM03_S3_020	K00331
WM03_S3_020	K00332
WM03_S3_020	K00333
WM03_S3_020	K00335
WM03_S3_020	K00336
WM03_S3_020	K00337
WM03_S3_020	K00338
WM03_S3_020	K00339
WM03_S3_020	K00341
WM03_S3_020	K00342
WM03_S3_020	K00343
WM03_S3_020	K00344
WM03_S3_020	K00354
WM03_S3_020	K00359
WM03_S3_020	K00382
WM03_S3_020	K00384
WM03_S3_020	K00390
WM03_S3_020	K00392
WM03_S3_020	K00404
WM03_S3_020	K00405
WM03_S3_020	K00428
WM03_S3_020	K00432
WM03_S3_020	K00433
WM03_S3_020	K00459
WM03_S3_020	K00469
WM03_S3_020	K00477
WM03_S3_020	K00485
WM03_S3_020	K00496
WM03_S3_020	K00508
WM03_S3_020	K00537
WM03_S3_020	K00548
WM03_S3_020	K00549
WM03_S3_020	K00554
WM03_S3_020	K00558
WM03_S3_020	K00560
WM03_S3_020	K00566
WM03_S3_020	K00567
WM03_S3_020	K00588
WM03_S3_020	K00600
WM03_S3_020	K00602
WM03_S3_020	K00604
WM03_S3_020	K00605
WM03_S3_020	K00606
WM03_S3_020	K00609
WM03_S3_020	K00615
WM03_S3_020	K00616
WM03_S3_020	K00626
WM03_S3_020	K00627
WM03_S3_020	K00632
WM03_S3_020	K00639
WM03_S3_020	K00640
WM03_S3_020	K00641
WM03_S3_020	K00645
WM03_S3_020	K00648
WM03_S3_020	K00652
WM03_S3_020	K00655
WM03_S3_020	K00657
WM03_S3_020	K00658
WM03_S3_020	K00666
WM03_S3_020	K00674
WM03_S3_020	K00677
WM03_S3_020	K00681
WM03_S3_020	K00683
WM03_S3_020	K00684
WM03_S3_020	K00691
WM03_S3_020	K00693
WM03_S3_020	K00703
WM03_S3_020	K00721
WM03_S3_020	K00748
WM03_S3_020	K00754
WM03_S3_020	K00760
WM03_S3_020	K00761
WM03_S3_020	K00762
WM03_S3_020	K00764
WM03_S3_020	K00765
WM03_S3_020	K00766
WM03_S3_020	K00767
WM03_S3_020	K00773
WM03_S3_020	K00782
WM03_S3_020	K00784
WM03_S3_020	K00789
WM03_S3_020	K00790
WM03_S3_020	K00791
WM03_S3_020	K00793
WM03_S3_020	K00794
WM03_S3_020	K00796
WM03_S3_020	K00797
WM03_S3_020	K00798
WM03_S3_020	K00800
WM03_S3_020	K00806
WM03_S3_020	K00812
WM03_S3_020	K00817
WM03_S3_020	K00820
WM03_S3_020	K00821
WM03_S3_020	K00824
WM03_S3_020	K00826
WM03_S3_020	K00831
WM03_S3_020	K00849
WM03_S3_020	K00850
WM03_S3_020	K00852
WM03_S3_020	K00853
WM03_S3_020	K00854
WM03_S3_020	K00857
WM03_S3_020	K00858
WM03_S3_020	K00859
WM03_S3_020	K00860
WM03_S3_020	K00864
WM03_S3_020	K00865
WM03_S3_020	K00868
WM03_S3_020	K00872
WM03_S3_020	K00873
WM03_S3_020	K00874
WM03_S3_020	K00876
WM03_S3_020	K00879
WM03_S3_020	K00887
WM03_S3_020	K00891
WM03_S3_020	K00899
WM03_S3_020	K00912
WM03_S3_020	K00919
WM03_S3_020	K00928
WM03_S3_020	K00930
WM03_S3_020	K00931
WM03_S3_020	K00937
WM03_S3_020	K00939
WM03_S3_020	K00940
WM03_S3_020	K00945
WM03_S3_020	K00948
WM03_S3_020	K00949
WM03_S3_020	K00950
WM03_S3_020	K00954
WM03_S3_020	K00956
WM03_S3_020	K00957
WM03_S3_020	K00962
WM03_S3_020	K00969
WM03_S3_020	K00970
WM03_S3_020	K00971
WM03_S3_020	K00973
WM03_S3_020	K00979
WM03_S3_020	K00981
WM03_S3_020	K00991
WM03_S3_020	K01000
WM03_S3_020	K01008
WM03_S3_020	K01014
WM03_S3_020	K01028
WM03_S3_020	K01029
WM03_S3_020	K01053
WM03_S3_020	K01054
WM03_S3_020	K01055
WM03_S3_020	K01056
WM03_S3_020	K01060
WM03_S3_020	K01061
WM03_S3_020	K01066
WM03_S3_020	K01069
WM03_S3_020	K01073
WM03_S3_020	K01083
WM03_S3_020	K01089
WM03_S3_020	K01092
WM03_S3_020	K01113
WM03_S3_020	K01126
WM03_S3_020	K01129
WM03_S3_020	K01130
WM03_S3_020	K01133
WM03_S3_020	K01134
WM03_S3_020	K01136
WM03_S3_020	K01139
WM03_S3_020	K01142
WM03_S3_020	K01153
WM03_S3_020	K01159
WM03_S3_020	K01167
WM03_S3_020	K01173
WM03_S3_020	K01181
WM03_S3_020	K01186
WM03_S3_020	K01190
WM03_S3_020	K01194
WM03_S3_020	K01201
WM03_S3_020	K01206
WM03_S3_020	K01207
WM03_S3_020	K01208
WM03_S3_020	K01217
WM03_S3_020	K01218
WM03_S3_020	K01235
WM03_S3_020	K01236
WM03_S3_020	K01240
WM03_S3_020	K01241
WM03_S3_020	K01243
WM03_S3_020	K01246
WM03_S3_020	K01247
WM03_S3_020	K01250
WM03_S3_020	K01251
WM03_S3_020	K01255
WM03_S3_020	K01256
WM03_S3_020	K01258
WM03_S3_020	K01265
WM03_S3_020	K01266
WM03_S3_020	K01271
WM03_S3_020	K01273
WM03_S3_020	K01278
WM03_S3_020	K01295
WM03_S3_020	K01297
WM03_S3_020	K01302
WM03_S3_020	K01303
WM03_S3_020	K01308
WM03_S3_020	K01322
WM03_S3_020	K01338
WM03_S3_020	K01354
WM03_S3_020	K01358
WM03_S3_020	K01371
WM03_S3_020	K01400
WM03_S3_020	K01409
WM03_S3_020	K01419
WM03_S3_020	K01420
WM03_S3_020	K01423
WM03_S3_020	K01426
WM03_S3_020	K01433
WM03_S3_020	K01434
WM03_S3_020	K01436
WM03_S3_020	K01438
WM03_S3_020	K01443
WM03_S3_020	K01444
WM03_S3_020	K01446
WM03_S3_020	K01447
WM03_S3_020	K01448
WM03_S3_020	K01451
WM03_S3_020	K01453
WM03_S3_020	K01460
WM03_S3_020	K01462
WM03_S3_020	K01463
WM03_S3_020	K01465
WM03_S3_020	K01478
WM03_S3_020	K01486
WM03_S3_020	K01491
WM03_S3_020	K01493
WM03_S3_020	K01495
WM03_S3_020	K01505
WM03_S3_020	K01507
WM03_S3_020	K01513
WM03_S3_020	K01519
WM03_S3_020	K01524
WM03_S3_020	K01534
WM03_S3_020	K01537
WM03_S3_020	K01555
WM03_S3_020	K01557
WM03_S3_020	K01565
WM03_S3_020	K01585
WM03_S3_020	K01586
WM03_S3_020	K01588
WM03_S3_020	K01589
WM03_S3_020	K01591
WM03_S3_020	K01593
WM03_S3_020	K01595
WM03_S3_020	K01599
WM03_S3_020	K01609
WM03_S3_020	K01610
WM03_S3_020	K01613
WM03_S3_020	K01619
WM03_S3_020	K01620
WM03_S3_020	K01624
WM03_S3_020	K01625
WM03_S3_020	K01627
WM03_S3_020	K01633
WM03_S3_020	K01647
WM03_S3_020	K01649
WM03_S3_020	K01652
WM03_S3_020	K01653
WM03_S3_020	K01657
WM03_S3_020	K01661
WM03_S3_020	K01662
WM03_S3_020	K01664
WM03_S3_020	K01669
WM03_S3_020	K01673
WM03_S3_020	K01685
WM03_S3_020	K01686
WM03_S3_020	K01687
WM03_S3_020	K01689
WM03_S3_020	K01695
WM03_S3_020	K01696
WM03_S3_020	K01698
WM03_S3_020	K01702
WM03_S3_020	K01704
WM03_S3_020	K01706
WM03_S3_020	K01707
WM03_S3_020	K01708
WM03_S3_020	K01710
WM03_S3_020	K01714
WM03_S3_020	K01719
WM03_S3_020	K01726
WM03_S3_020	K01728
WM03_S3_020	K01729
WM03_S3_020	K01735
WM03_S3_020	K01736
WM03_S3_020	K01737
WM03_S3_020	K01745
WM03_S3_020	K01749
WM03_S3_020	K01754
WM03_S3_020	K01755
WM03_S3_020	K01756
WM03_S3_020	K01758
WM03_S3_020	K01770
WM03_S3_020	K01772
WM03_S3_020	K01783
WM03_S3_020	K01784
WM03_S3_020	K01785
WM03_S3_020	K01798
WM03_S3_020	K01803
WM03_S3_020	K01805
WM03_S3_020	K01810
WM03_S3_020	K01812
WM03_S3_020	K01814
WM03_S3_020	K01815
WM03_S3_020	K01816
WM03_S3_020	K01817
WM03_S3_020	K01820
WM03_S3_020	K01823
WM03_S3_020	K01829
WM03_S3_020	K01838
WM03_S3_020	K01840
WM03_S3_020	K01845
WM03_S3_020	K01847
WM03_S3_020	K01866
WM03_S3_020	K01868
WM03_S3_020	K01869
