bin	id
WM02_S2_042	K00057
WM02_S2_042	K00059
WM02_S2_042	K00075
WM02_S2_042	K00091
WM02_S2_042	K00135
WM02_S2_042	K00147
WM02_S2_042	K00254
WM02_S2_042	K00330
WM02_S2_042	K00333
WM02_S2_042	K00432
WM02_S2_042	K00526
WM02_S2_042	K00540
WM02_S2_042	K00558
WM02_S2_042	K00568
WM02_S2_042	K00605
WM02_S2_042	K00606
WM02_S2_042	K00609
WM02_S2_042	K00615
WM02_S2_042	K00721
WM02_S2_042	K00748
WM02_S2_042	K00773
WM02_S2_042	K00790
WM02_S2_042	K00812
WM02_S2_042	K00859
WM02_S2_042	K00865
WM02_S2_042	K00891
WM02_S2_042	K00919
WM02_S2_042	K00925
WM02_S2_042	K00943
WM02_S2_042	K00948
WM02_S2_042	K00971
WM02_S2_042	K01151
WM02_S2_042	K01207
WM02_S2_042	K01283
WM02_S2_042	K01318
WM02_S2_042	K01356
WM02_S2_042	K01448
WM02_S2_042	K01463
WM02_S2_042	K01533
WM02_S2_042	K01588
WM02_S2_042	K01609
WM02_S2_042	K01621
WM02_S2_042	K01695
WM02_S2_042	K01758
WM02_S2_042	K01768
WM02_S2_042	K01808
WM02_S2_042	K01817
WM02_S2_042	K01921
WM02_S2_042	K01923
WM02_S2_042	K01972
WM02_S2_042	K01998
WM02_S2_042	K02077
WM02_S2_042	K02283
WM02_S2_042	K02305
WM02_S2_042	K02437
WM02_S2_042	K02473
WM02_S2_042	K02481
WM02_S2_042	K02483
WM02_S2_042	K02484
WM02_S2_042	K02490
WM02_S2_042	K02503
WM02_S2_042	K02533
WM02_S2_042	K02535
WM02_S2_042	K02548
WM02_S2_042	K02574
WM02_S2_042	K02652
WM02_S2_042	K02655
WM02_S2_042	K02851
WM02_S2_042	K02879
WM02_S2_042	K02926
WM02_S2_042	K03088
WM02_S2_042	K03092
WM02_S2_042	K03166
WM02_S2_042	K03183
WM02_S2_042	K03286
WM02_S2_042	K03298
WM02_S2_042	K03325
WM02_S2_042	K03365
WM02_S2_042	K03496
WM02_S2_042	K03523
WM02_S2_042	K03560
WM02_S2_042	K03561
WM02_S2_042	K03594
WM02_S2_042	K03621
WM02_S2_042	K03634
WM02_S2_042	K03654
WM02_S2_042	K03685
WM02_S2_042	K03775
WM02_S2_042	K03789
WM02_S2_042	K03832
WM02_S2_042	K03924
WM02_S2_042	K03972
WM02_S2_042	K04020
WM02_S2_042	K04027
WM02_S2_042	K04065
WM02_S2_042	K04075
WM02_S2_042	K04128
WM02_S2_042	K04485
WM02_S2_042	K04751
WM02_S2_042	K04763
WM02_S2_042	K05595
WM02_S2_042	K05808
WM02_S2_042	K05810
WM02_S2_042	K05844
WM02_S2_042	K06204
WM02_S2_042	K06412
WM02_S2_042	K06871
WM02_S2_042	K06888
WM02_S2_042	K06889
WM02_S2_042	K06920
WM02_S2_042	K06997
WM02_S2_042	K07056
WM02_S2_042	K07082
WM02_S2_042	K07100
WM02_S2_042	K07141
WM02_S2_042	K07152
WM02_S2_042	K07182
WM02_S2_042	K07250
WM02_S2_042	K07263
WM02_S2_042	K07270
WM02_S2_042	K07280
WM02_S2_042	K07281
WM02_S2_042	K07317
WM02_S2_042	K07326
WM02_S2_042	K07443
WM02_S2_042	K07453
WM02_S2_042	K07459
WM02_S2_042	K07461
WM02_S2_042	K07465
WM02_S2_042	K07478
WM02_S2_042	K07487
WM02_S2_042	K07491
WM02_S2_042	K07497
WM02_S2_042	K07636
WM02_S2_042	K07657
WM02_S2_042	K07658
WM02_S2_042	K07667
WM02_S2_042	K07684
WM02_S2_042	K07798
WM02_S2_042	K07814
WM02_S2_042	K08296
WM02_S2_042	K08372
WM02_S2_042	K08723
WM02_S2_042	K08976
WM02_S2_042	K09015
WM02_S2_042	K09144
WM02_S2_042	K09667
WM02_S2_042	K09748
WM02_S2_042	K09866
WM02_S2_042	K09930
WM02_S2_042	K10216
WM02_S2_042	K11085
WM02_S2_042	K11127
WM02_S2_042	K11153
WM02_S2_042	K11383
WM02_S2_042	K12132
WM02_S2_042	K12339
WM02_S2_042	K12340
WM02_S2_042	K13587
WM02_S2_042	K13643
WM02_S2_042	K13695
WM02_S2_042	K13766
WM02_S2_042	K13993
WM02_S2_042	K14340
WM02_S2_042	K15539
WM02_S2_042	K15725
WM02_S2_042	K15726
WM02_S2_042	K15777
WM02_S2_042	K15973
WM02_S2_042	K16167
WM02_S2_042	K16267
WM02_S2_042	K16881
WM02_S2_042	K16914
WM02_S2_042	K17758
WM02_S2_042	K17879
WM02_S2_042	K17893
WM02_S2_042	K18534
WM02_S2_042	K18912
WM02_S2_042	K19338
WM02_S2_042	K19411
WM02_S2_042	K19429
WM02_S2_042	K19701
WM02_S2_042	K20468
WM02_S2_042	K20997
WM02_S2_042	K21395
WM02_S2_042	K21401
WM02_S2_042	K22186
WM02_S2_042	K22226
WM02_S2_042	K22278
WM02_S2_042	K22296
WM02_S2_042	K22618
WM02_S2_042	K22770
WM02_S2_042	K23254
WM02_S2_042	K23258
WM02_S2_042	K23270
WM02_S2_042	K23424
WM02_S2_042	K23753
WM02_S2_042	K24158
WM02_S2_042	K25135
WM02_S2_042	K25142
WM02_S2_042	K25154
