bin	id
WM17_S12_033	K00001
WM17_S12_033	K00001
WM17_S12_033	K00001
WM17_S12_033	K00001
WM17_S12_033	K00001
WM17_S12_033	K00001
WM17_S12_033	K00001
WM17_S12_033	K00001
WM17_S12_033	K00001
WM17_S12_033	K00001
WM17_S12_033	K00006
WM17_S12_033	K00020
WM17_S12_033	K00039
WM17_S12_033	K00065
WM17_S12_033	K00078
WM17_S12_033	K00248
WM17_S12_033	K00248
WM17_S12_033	K00248
WM17_S12_033	K00248
WM17_S12_033	K00248
WM17_S12_033	K00248
WM17_S12_033	K00249
WM17_S12_033	K00249
WM17_S12_033	K00249
WM17_S12_033	K00253
WM17_S12_033	K00278
WM17_S12_033	K00286
WM17_S12_033	K00355
WM17_S12_033	K00480
WM17_S12_033	K00567
WM17_S12_033	K00567
WM17_S12_033	K00632
WM17_S12_033	K00799
WM17_S12_033	K00847
WM17_S12_033	K00856
WM17_S12_033	K00860
WM17_S12_033	K00860
WM17_S12_033	K00860
WM17_S12_033	K00860
WM17_S12_033	K00874
WM17_S12_033	K00912
WM17_S12_033	K00931
WM17_S12_033	K00931
WM17_S12_033	K00931
WM17_S12_033	K00945
WM17_S12_033	K01011
WM17_S12_033	K01011
WM17_S12_033	K01011
WM17_S12_033	K01224
WM17_S12_033	K01426
WM17_S12_033	K01426
WM17_S12_033	K01426
WM17_S12_033	K01426
WM17_S12_033	K01426
WM17_S12_033	K01439
WM17_S12_033	K01439
WM17_S12_033	K01451
WM17_S12_033	K01458
WM17_S12_033	K01464
WM17_S12_033	K01465
WM17_S12_033	K01470
WM17_S12_033	K01476
WM17_S12_033	K01501
WM17_S12_033	K01501
WM17_S12_033	K01525
WM17_S12_033	K01557
WM17_S12_033	K01557
WM17_S12_033	K01586
WM17_S12_033	K01586
WM17_S12_033	K01620
WM17_S12_033	K01640
WM17_S12_033	K01687
WM17_S12_033	K01687
WM17_S12_033	K01687
WM17_S12_033	K01692
WM17_S12_033	K01692
WM17_S12_033	K01692
WM17_S12_033	K01692
WM17_S12_033	K01692
WM17_S12_033	K01692
WM17_S12_033	K01693
WM17_S12_033	K01693
WM17_S12_033	K01693
WM17_S12_033	K01703
WM17_S12_033	K01703
WM17_S12_033	K01703
WM17_S12_033	K01714
WM17_S12_033	K01733
WM17_S12_033	K01745
WM17_S12_033	K01745
WM17_S12_033	K01750
WM17_S12_033	K01754
WM17_S12_033	K01754
WM17_S12_033	K01756
WM17_S12_033	K01756
WM17_S12_033	K01760
WM17_S12_033	K01760
WM17_S12_033	K01760
WM17_S12_033	K01760
WM17_S12_033	K01768
WM17_S12_033	K01779
WM17_S12_033	K01783
WM17_S12_033	K01783
WM17_S12_033	K01784
WM17_S12_033	K01784
WM17_S12_033	K01803
WM17_S12_033	K01803
WM17_S12_033	K01803
WM17_S12_033	K01803
WM17_S12_033	K01803
WM17_S12_033	K01817
WM17_S12_033	K01838
WM17_S12_033	K01838
WM17_S12_033	K01849
WM17_S12_033	K01849
WM17_S12_033	K01897
WM17_S12_033	K01897
WM17_S12_033	K01904
WM17_S12_033	K01912
WM17_S12_033	K01968
WM17_S12_033	K01969
WM17_S12_033	K01989
WM17_S12_033	K01995
WM17_S12_033	K01996
WM17_S12_033	K01997
WM17_S12_033	K01998
WM17_S12_033	K01999
WM17_S12_033	K02004
WM17_S12_033	K02017
WM17_S12_033	K02028
WM17_S12_033	K02031
WM17_S12_033	K02032
WM17_S12_033	K02033
WM17_S12_033	K02034
WM17_S12_033	K02038
WM17_S12_033	K02047
WM17_S12_033	K02049
WM17_S12_033	K02050
WM17_S12_033	K02051
WM17_S12_033	K02057
WM17_S12_033	K02066
WM17_S12_033	K02067
WM17_S12_033	K02068
WM17_S12_033	K02083
WM17_S12_033	K02194
WM17_S12_033	K02204
WM17_S12_033	K02337
WM17_S12_033	K02337
WM17_S12_033	K02363
WM17_S12_033	K02363
WM17_S12_033	K02427
WM17_S12_033	K02427
WM17_S12_033	K02484
WM17_S12_033	K02484
WM17_S12_033	K02484
WM17_S12_033	K02493
WM17_S12_033	K02493
WM17_S12_033	K02510
WM17_S12_033	K02533
WM17_S12_033	K02533
WM17_S12_033	K02575
WM17_S12_033	K02806
WM17_S12_033	K02806
WM17_S12_033	K02806
WM17_S12_033	K02806
WM17_S12_033	K02806
WM17_S12_033	K02806
WM17_S12_033	K02806
WM17_S12_033	K03077
WM17_S12_033	K03179
WM17_S12_033	K03179
WM17_S12_033	K03216
WM17_S12_033	K03216
WM17_S12_033	K03218
WM17_S12_033	K03218
WM17_S12_033	K03269
WM17_S12_033	K03273
WM17_S12_033	K03366
WM17_S12_033	K03366
WM17_S12_033	K03366
WM17_S12_033	K03366
WM17_S12_033	K03366
WM17_S12_033	K03366
WM17_S12_033	K03424
WM17_S12_033	K03438
WM17_S12_033	K03438
WM17_S12_033	K03449
WM17_S12_033	K03500
WM17_S12_033	K03500
WM17_S12_033	K03519
WM17_S12_033	K03574
WM17_S12_033	K03578
WM17_S12_033	K03769
WM17_S12_033	K03772
WM17_S12_033	K03774
WM17_S12_033	K03825
WM17_S12_033	K03825
WM17_S12_033	K03828
WM17_S12_033	K03828
WM17_S12_033	K03885
WM17_S12_033	K04110
WM17_S12_033	K05576
WM17_S12_033	K05603
WM17_S12_033	K05607
WM17_S12_033	K05714
WM17_S12_033	K05825
WM17_S12_033	K05825
WM17_S12_033	K05825
WM17_S12_033	K06130
WM17_S12_033	K06130
WM17_S12_033	K06153
WM17_S12_033	K06153
WM17_S12_033	K06607
WM17_S12_033	K06607
WM17_S12_033	K06607
WM17_S12_033	K06607
WM17_S12_033	K06607
WM17_S12_033	K06969
WM17_S12_033	K06969
WM17_S12_033	K07178
WM17_S12_033	K07178
WM17_S12_033	K07178
WM17_S12_033	K07250
WM17_S12_033	K07250
WM17_S12_033	K07259
WM17_S12_033	K07259
WM17_S12_033	K07402
WM17_S12_033	K07535
WM17_S12_033	K07535
WM17_S12_033	K07535
WM17_S12_033	K07535
WM17_S12_033	K07535
WM17_S12_033	K07550
WM17_S12_033	K07550
WM17_S12_033	K07644
WM17_S12_033	K07644
WM17_S12_033	K07644
WM17_S12_033	K07645
WM17_S12_033	K07645
WM17_S12_033	K07645
WM17_S12_033	K07649
WM17_S12_033	K07649
WM17_S12_033	K07649
WM17_S12_033	K07677
WM17_S12_033	K07677
WM17_S12_033	K07677
WM17_S12_033	K07679
WM17_S12_033	K07679
WM17_S12_033	K07679
WM17_S12_033	K07785
WM17_S12_033	K07816
WM17_S12_033	K08156
WM17_S12_033	K08177
WM17_S12_033	K08224
WM17_S12_033	K08289
WM17_S12_033	K08298
WM17_S12_033	K08310
WM17_S12_033	K08683
WM17_S12_033	K08683
WM17_S12_033	K08683
WM17_S12_033	K08683
WM17_S12_033	K08683
WM17_S12_033	K08683
WM17_S12_033	K08683
WM17_S12_033	K08683
WM17_S12_033	K08691
WM17_S12_033	K09471
WM17_S12_033	K09584
WM17_S12_033	K09667
WM17_S12_033	K09667
WM17_S12_033	K09667
WM17_S12_033	K09667
WM17_S12_033	K09667
WM17_S12_033	K09667
WM17_S12_033	K09694
WM17_S12_033	K09761
WM17_S12_033	K09761
WM17_S12_033	K09808
WM17_S12_033	K09810
WM17_S12_033	K10001
WM17_S12_033	K10112
WM17_S12_033	K10112
WM17_S12_033	K10112
WM17_S12_033	K10125
WM17_S12_033	K10125
WM17_S12_033	K10125
WM17_S12_033	K10228
WM17_S12_033	K10439
WM17_S12_033	K10440
WM17_S12_033	K10441
WM17_S12_033	K10544
WM17_S12_033	K10547
WM17_S12_033	K10778
WM17_S12_033	K10778
WM17_S12_033	K11175
WM17_S12_033	K11354
WM17_S12_033	K11354
WM17_S12_033	K11354
WM17_S12_033	K11383
WM17_S12_033	K11383
WM17_S12_033	K11383
WM17_S12_033	K11527
WM17_S12_033	K11527
WM17_S12_033	K11527
WM17_S12_033	K11711
WM17_S12_033	K11711
WM17_S12_033	K11711
WM17_S12_033	K11778
WM17_S12_033	K11778
WM17_S12_033	K11915
WM17_S12_033	K11915
WM17_S12_033	K11960
WM17_S12_033	K11961
WM17_S12_033	K11962
WM17_S12_033	K11963
WM17_S12_033	K12132
WM17_S12_033	K12132
