bin	id
WM17_S12_013	K00006
WM17_S12_013	K00012
WM17_S12_013	K00012
WM17_S12_013	K00014
WM17_S12_013	K00014
WM17_S12_013	K00022
WM17_S12_013	K00022
WM17_S12_013	K00022
WM17_S12_013	K00022
WM17_S12_013	K00022
WM17_S12_013	K00022
WM17_S12_013	K00022
WM17_S12_013	K00022
WM17_S12_013	K00022
WM17_S12_013	K00023
WM17_S12_013	K00023
WM17_S12_013	K00024
WM17_S12_013	K00024
WM17_S12_013	K00024
WM17_S12_013	K00024
WM17_S12_013	K00024
WM17_S12_013	K00031
WM17_S12_013	K00031
WM17_S12_013	K00031
WM17_S12_013	K00041
WM17_S12_013	K00043
WM17_S12_013	K00052
WM17_S12_013	K00058
WM17_S12_013	K00065
WM17_S12_013	K00075
WM17_S12_013	K00075
WM17_S12_013	K00088
WM17_S12_013	K00128
WM17_S12_013	K00128
WM17_S12_013	K00128
WM17_S12_013	K00128
WM17_S12_013	K00128
WM17_S12_013	K00128
WM17_S12_013	K00128
WM17_S12_013	K00128
WM17_S12_013	K00129
WM17_S12_013	K00133
WM17_S12_013	K00133
WM17_S12_013	K00133
WM17_S12_013	K00133
WM17_S12_013	K00133
WM17_S12_013	K00133
WM17_S12_013	K00134
WM17_S12_013	K00134
WM17_S12_013	K00134
WM17_S12_013	K00134
WM17_S12_013	K00134
WM17_S12_013	K00134
WM17_S12_013	K00134
WM17_S12_013	K00134
WM17_S12_013	K00140
WM17_S12_013	K00161
WM17_S12_013	K00162
WM17_S12_013	K00164
WM17_S12_013	K00164
WM17_S12_013	K00174
WM17_S12_013	K00174
WM17_S12_013	K00175
WM17_S12_013	K00175
WM17_S12_013	K00207
WM17_S12_013	K00215
WM17_S12_013	K00215
WM17_S12_013	K00239
WM17_S12_013	K00239
WM17_S12_013	K00239
WM17_S12_013	K00240
WM17_S12_013	K00240
WM17_S12_013	K00240
WM17_S12_013	K00241
WM17_S12_013	K00241
WM17_S12_013	K00241
WM17_S12_013	K00248
WM17_S12_013	K00248
WM17_S12_013	K00248
WM17_S12_013	K00248
WM17_S12_013	K00248
WM17_S12_013	K00248
WM17_S12_013	K00252
WM17_S12_013	K00252
WM17_S12_013	K00254
WM17_S12_013	K00259
WM17_S12_013	K00259
WM17_S12_013	K00261
WM17_S12_013	K00261
WM17_S12_013	K00261
WM17_S12_013	K00261
WM17_S12_013	K00261
WM17_S12_013	K00261
WM17_S12_013	K00261
WM17_S12_013	K00266
WM17_S12_013	K00266
WM17_S12_013	K00266
WM17_S12_013	K00274
WM17_S12_013	K00274
WM17_S12_013	K00274
WM17_S12_013	K00274
WM17_S12_013	K00274
WM17_S12_013	K00278
WM17_S12_013	K00281
WM17_S12_013	K00286
WM17_S12_013	K00294
WM17_S12_013	K00294
WM17_S12_013	K00318
WM17_S12_013	K00318
WM17_S12_013	K00330
WM17_S12_013	K00331
WM17_S12_013	K00332
WM17_S12_013	K00333
WM17_S12_013	K00376
WM17_S12_013	K00382
WM17_S12_013	K00382
WM17_S12_013	K00384
WM17_S12_013	K00384
WM17_S12_013	K00428
WM17_S12_013	K00428
WM17_S12_013	K00432
WM17_S12_013	K00432
WM17_S12_013	K00432
WM17_S12_013	K00451
WM17_S12_013	K00451
WM17_S12_013	K00452
WM17_S12_013	K00452
WM17_S12_013	K00453
WM17_S12_013	K00457
WM17_S12_013	K00457
WM17_S12_013	K00486
WM17_S12_013	K00500
WM17_S12_013	K00500
WM17_S12_013	K00500
WM17_S12_013	K00525
WM17_S12_013	K00525
WM17_S12_013	K00548
WM17_S12_013	K00548
WM17_S12_013	K00548
WM17_S12_013	K00558
WM17_S12_013	K00558
WM17_S12_013	K00560
WM17_S12_013	K00567
WM17_S12_013	K00567
WM17_S12_013	K00588
WM17_S12_013	K00588
WM17_S12_013	K00600
WM17_S12_013	K00600
WM17_S12_013	K00600
WM17_S12_013	K00605
WM17_S12_013	K00609
WM17_S12_013	K00609
WM17_S12_013	K00615
WM17_S12_013	K00615
WM17_S12_013	K00615
WM17_S12_013	K00615
WM17_S12_013	K00616
WM17_S12_013	K00616
WM17_S12_013	K00616
WM17_S12_013	K00616
WM17_S12_013	K00626
WM17_S12_013	K00626
WM17_S12_013	K00632
WM17_S12_013	K00639
WM17_S12_013	K00657
WM17_S12_013	K00658
WM17_S12_013	K00674
WM17_S12_013	K00674
WM17_S12_013	K00674
WM17_S12_013	K00677
WM17_S12_013	K00677
WM17_S12_013	K00677
WM17_S12_013	K00688
WM17_S12_013	K00688
WM17_S12_013	K00688
WM17_S12_013	K00694
WM17_S12_013	K00694
WM17_S12_013	K00694
WM17_S12_013	K00700
WM17_S12_013	K00703
WM17_S12_013	K00703
WM17_S12_013	K00705
WM17_S12_013	K00705
WM17_S12_013	K00705
WM17_S12_013	K00712
WM17_S12_013	K00721
WM17_S12_013	K00721
WM17_S12_013	K00748
WM17_S12_013	K00748
WM17_S12_013	K00752
WM17_S12_013	K00757
WM17_S12_013	K00760
WM17_S12_013	K00761
WM17_S12_013	K00762
WM17_S12_013	K00764
WM17_S12_013	K00764
WM17_S12_013	K00789
WM17_S12_013	K00789
WM17_S12_013	K00789
WM17_S12_013	K00789
WM17_S12_013	K00790
WM17_S12_013	K00790
WM17_S12_013	K00790
WM17_S12_013	K00790
WM17_S12_013	K00800
WM17_S12_013	K00800
WM17_S12_013	K00812
WM17_S12_013	K00812
WM17_S12_013	K00812
WM17_S12_013	K00812
WM17_S12_013	K00812
WM17_S12_013	K00812
WM17_S12_013	K00812
WM17_S12_013	K00812
WM17_S12_013	K00812
WM17_S12_013	K00819
WM17_S12_013	K00820
WM17_S12_013	K00820
WM17_S12_013	K00821
WM17_S12_013	K00821
WM17_S12_013	K00821
WM17_S12_013	K00821
WM17_S12_013	K00824
WM17_S12_013	K00824
WM17_S12_013	K00824
WM17_S12_013	K00831
WM17_S12_013	K00845
WM17_S12_013	K00845
WM17_S12_013	K00845
WM17_S12_013	K00850
WM17_S12_013	K00850
WM17_S12_013	K00850
WM17_S12_013	K00850
WM17_S12_013	K00850
WM17_S12_013	K00857
WM17_S12_013	K00857
WM17_S12_013	K00872
WM17_S12_013	K00872
WM17_S12_013	K00872
WM17_S12_013	K00872
WM17_S12_013	K00872
WM17_S12_013	K00872
WM17_S12_013	K00873
WM17_S12_013	K00873
WM17_S12_013	K00873
WM17_S12_013	K00873
WM17_S12_013	K00873
WM17_S12_013	K00874
WM17_S12_013	K00887
WM17_S12_013	K00891
WM17_S12_013	K00912
WM17_S12_013	K00917
WM17_S12_013	K00917
WM17_S12_013	K00927
WM17_S12_013	K00927
WM17_S12_013	K00927
WM17_S12_013	K00927
WM17_S12_013	K00927
WM17_S12_013	K00928
WM17_S12_013	K00928
WM17_S12_013	K00928
WM17_S12_013	K00928
WM17_S12_013	K00928
WM17_S12_013	K00928
WM17_S12_013	K00937
WM17_S12_013	K00939
WM17_S12_013	K00939
WM17_S12_013	K00940
WM17_S12_013	K00940
WM17_S12_013	K00942
WM17_S12_013	K00943
WM17_S12_013	K00945
WM17_S12_013	K00948
WM17_S12_013	K00955
WM17_S12_013	K00955
WM17_S12_013	K00955
WM17_S12_013	K00955
WM17_S12_013	K00955
WM17_S12_013	K00955
WM17_S12_013	K00955
WM17_S12_013	K00955
WM17_S12_013	K00955
WM17_S12_013	K00955
WM17_S12_013	K00955
WM17_S12_013	K00962
WM17_S12_013	K00962
WM17_S12_013	K00966
WM17_S12_013	K00971
WM17_S12_013	K00971
WM17_S12_013	K00974
WM17_S12_013	K00975
WM17_S12_013	K00975
WM17_S12_013	K00978
WM17_S12_013	K00978
WM17_S12_013	K00979
WM17_S12_013	K00979
WM17_S12_013	K01000
WM17_S12_013	K01000
WM17_S12_013	K01028
WM17_S12_013	K01029
WM17_S12_013	K01051
WM17_S12_013	K01051
WM17_S12_013	K01051
WM17_S12_013	K01051
WM17_S12_013	K01139
WM17_S12_013	K01176
WM17_S12_013	K01176
WM17_S12_013	K01183
WM17_S12_013	K01183
WM17_S12_013	K01184
WM17_S12_013	K01184
WM17_S12_013	K01184
WM17_S12_013	K01184
WM17_S12_013	K01198
WM17_S12_013	K01198
WM17_S12_013	K01198
WM17_S12_013	K01207
WM17_S12_013	K01207
WM17_S12_013	K01208
WM17_S12_013	K01208
WM17_S12_013	K01209
WM17_S12_013	K01209
WM17_S12_013	K01218
WM17_S12_013	K01218
WM17_S12_013	K01236
WM17_S12_013	K01241
WM17_S12_013	K01243
WM17_S12_013	K01247
WM17_S12_013	K01251
WM17_S12_013	K01251
WM17_S12_013	K01259
WM17_S12_013	K01286
