bin	id
WM03_S3_024	K00003
WM03_S3_024	K00010
WM03_S3_024	K00013
WM03_S3_024	K00015
WM03_S3_024	K00033
WM03_S3_024	K00035
WM03_S3_024	K00043
WM03_S3_024	K00045
WM03_S3_024	K00052
WM03_S3_024	K00058
WM03_S3_024	K00059
WM03_S3_024	K00075
WM03_S3_024	K00077
WM03_S3_024	K00088
WM03_S3_024	K00096
WM03_S3_024	K00097
WM03_S3_024	K00099
WM03_S3_024	K00104
WM03_S3_024	K00108
WM03_S3_024	K00128
WM03_S3_024	K00134
WM03_S3_024	K00145
WM03_S3_024	K00147
WM03_S3_024	K00162
WM03_S3_024	K00163
WM03_S3_024	K00164
WM03_S3_024	K00215
WM03_S3_024	K00227
WM03_S3_024	K00228
WM03_S3_024	K00234
WM03_S3_024	K00239
WM03_S3_024	K00242
WM03_S3_024	K00252
WM03_S3_024	K00254
WM03_S3_024	K00259
WM03_S3_024	K00275
WM03_S3_024	K00297
WM03_S3_024	K00303
WM03_S3_024	K00305
WM03_S3_024	K00311
WM03_S3_024	K00314
WM03_S3_024	K00315
WM03_S3_024	K00317
WM03_S3_024	K00330
WM03_S3_024	K00335
WM03_S3_024	K00337
WM03_S3_024	K00355
WM03_S3_024	K00382
WM03_S3_024	K00384
WM03_S3_024	K00390
WM03_S3_024	K00405
WM03_S3_024	K00413
WM03_S3_024	K00426
WM03_S3_024	K00433
WM03_S3_024	K00453
WM03_S3_024	K00459
WM03_S3_024	K00499
WM03_S3_024	K00525
WM03_S3_024	K00558
WM03_S3_024	K00566
WM03_S3_024	K00567
WM03_S3_024	K00568
WM03_S3_024	K00574
WM03_S3_024	K00600
WM03_S3_024	K00602
WM03_S3_024	K00605
WM03_S3_024	K00609
WM03_S3_024	K00620
WM03_S3_024	K00626
WM03_S3_024	K00627
WM03_S3_024	K00631
WM03_S3_024	K00639
WM03_S3_024	K00640
WM03_S3_024	K00643
WM03_S3_024	K00651
WM03_S3_024	K00655
WM03_S3_024	K00657
WM03_S3_024	K00658
