bin	id
WM04_S4_026	K00008
WM04_S4_026	K00135
WM04_S4_026	K00166
WM04_S4_026	K00567
WM04_S4_026	K00766
WM04_S4_026	K00867
WM04_S4_026	K00882
WM04_S4_026	K00931
WM04_S4_026	K00936
WM04_S4_026	K00970
WM04_S4_026	K00982
WM04_S4_026	K01028
WM04_S4_026	K01055
WM04_S4_026	K01087
WM04_S4_026	K01159
WM04_S4_026	K01356
WM04_S4_026	K01433
WM04_S4_026	K01476
WM04_S4_026	K01533
WM04_S4_026	K01571
WM04_S4_026	K01620
WM04_S4_026	K01711
WM04_S4_026	K01749
WM04_S4_026	K01823
WM04_S4_026	K01872
WM04_S4_026	K01934
WM04_S4_026	K01940
WM04_S4_026	K01990
WM04_S4_026	K01995
WM04_S4_026	K01999
WM04_S4_026	K02003
WM04_S4_026	K02062
WM04_S4_026	K02276
WM04_S4_026	K02348
WM04_S4_026	K02405
WM04_S4_026	K02483
WM04_S4_026	K02484
WM04_S4_026	K02493
WM04_S4_026	K02500
WM04_S4_026	K02556
WM04_S4_026	K02565
WM04_S4_026	K03079
WM04_S4_026	K03437
WM04_S4_026	K03466
WM04_S4_026	K03529
WM04_S4_026	K03550
WM04_S4_026	K03556
WM04_S4_026	K03629
WM04_S4_026	K03704
WM04_S4_026	K03718
WM04_S4_026	K03750
WM04_S4_026	K03790
WM04_S4_026	K03798
WM04_S4_026	K03972
WM04_S4_026	K03976
WM04_S4_026	K04066
WM04_S4_026	K04075
WM04_S4_026	K04487
WM04_S4_026	K04517
WM04_S4_026	K04518
WM04_S4_026	K05499
WM04_S4_026	K05846
WM04_S4_026	K06044
WM04_S4_026	K06893
WM04_S4_026	K07010
WM04_S4_026	K07147
WM04_S4_026	K07223
WM04_S4_026	K07263
WM04_S4_026	K07316
WM04_S4_026	K07391
WM04_S4_026	K07399
WM04_S4_026	K07665
WM04_S4_026	K07738
WM04_S4_026	K08256
WM04_S4_026	K09166
WM04_S4_026	K09471
WM04_S4_026	K09822
WM04_S4_026	K10546
WM04_S4_026	K10559
WM04_S4_026	K10563
WM04_S4_026	K11050
WM04_S4_026	K11051
WM04_S4_026	K11153
WM04_S4_026	K11263
WM04_S4_026	K11410
WM04_S4_026	K11610
WM04_S4_026	K12267
WM04_S4_026	K13829
WM04_S4_026	K14055
WM04_S4_026	K14340
WM04_S4_026	K14743
WM04_S4_026	K16014
WM04_S4_026	K16148
WM04_S4_026	K16153
WM04_S4_026	K16710
WM04_S4_026	K17080
WM04_S4_026	K17218
WM04_S4_026	K17497
WM04_S4_026	K17686
WM04_S4_026	K17734
WM04_S4_026	K18456
WM04_S4_026	K18476
WM04_S4_026	K18676
WM04_S4_026	K19222
WM04_S4_026	K19311
WM04_S4_026	K19333
WM04_S4_026	K19591
WM04_S4_026	K21024
WM04_S4_026	K22308
WM04_S4_026	K22552
WM04_S4_026	K22893
WM04_S4_026	K22894
WM04_S4_026	K23271
WM04_S4_026	K24163
WM04_S4_026	K24217
WM04_S4_026	K25026
