bin	id
WM11_S6_015	K00012
WM11_S6_015	K00012
WM11_S6_015	K00020
WM11_S6_015	K00033
WM11_S6_015	K00033
WM11_S6_015	K00053
WM11_S6_015	K00058
WM11_S6_015	K00065
WM11_S6_015	K00108
WM11_S6_015	K00108
WM11_S6_015	K00147
WM11_S6_015	K00161
WM11_S6_015	K00163
WM11_S6_015	K00215
WM11_S6_015	K00215
WM11_S6_015	K00249
WM11_S6_015	K00249
WM11_S6_015	K00249
WM11_S6_015	K00254
WM11_S6_015	K00266
WM11_S6_015	K00266
WM11_S6_015	K00266
WM11_S6_015	K00273
WM11_S6_015	K00273
WM11_S6_015	K00274
WM11_S6_015	K00274
WM11_S6_015	K00274
WM11_S6_015	K00274
WM11_S6_015	K00274
WM11_S6_015	K00285
WM11_S6_015	K00302
WM11_S6_015	K00320
WM11_S6_015	K00320
WM11_S6_015	K00380
WM11_S6_015	K00381
WM11_S6_015	K00384
WM11_S6_015	K00384
WM11_S6_015	K00387
WM11_S6_015	K00480
WM11_S6_015	K00499
WM11_S6_015	K00549
WM11_S6_015	K00549
WM11_S6_015	K00558
WM11_S6_015	K00558
WM11_S6_015	K00567
WM11_S6_015	K00567
WM11_S6_015	K00639
WM11_S6_015	K00681
WM11_S6_015	K00721
WM11_S6_015	K00721
WM11_S6_015	K00766
WM11_S6_015	K00766
WM11_S6_015	K00790
WM11_S6_015	K00790
WM11_S6_015	K00790
WM11_S6_015	K00790
WM11_S6_015	K00799
WM11_S6_015	K00800
WM11_S6_015	K00800
WM11_S6_015	K00812
WM11_S6_015	K00812
WM11_S6_015	K00812
WM11_S6_015	K00812
WM11_S6_015	K00812
WM11_S6_015	K00812
WM11_S6_015	K00812
WM11_S6_015	K00812
WM11_S6_015	K00812
WM11_S6_015	K00817
WM11_S6_015	K00817
WM11_S6_015	K00817
WM11_S6_015	K00830
WM11_S6_015	K00830
WM11_S6_015	K00830
WM11_S6_015	K00830
WM11_S6_015	K00856
WM11_S6_015	K00883
WM11_S6_015	K00940
WM11_S6_015	K00940
WM11_S6_015	K00945
WM11_S6_015	K00955
WM11_S6_015	K00955
WM11_S6_015	K00955
WM11_S6_015	K00955
WM11_S6_015	K00955
WM11_S6_015	K00955
WM11_S6_015	K00955
WM11_S6_015	K00955
WM11_S6_015	K00955
WM11_S6_015	K00955
WM11_S6_015	K00955
WM11_S6_015	K01192
WM11_S6_015	K01224
WM11_S6_015	K01247
WM11_S6_015	K01286
WM11_S6_015	K01286
WM11_S6_015	K01426
WM11_S6_015	K01426
WM11_S6_015	K01426
WM11_S6_015	K01426
WM11_S6_015	K01426
WM11_S6_015	K01432
WM11_S6_015	K01438
WM11_S6_015	K01438
WM11_S6_015	K01439
WM11_S6_015	K01439
WM11_S6_015	K01451
WM11_S6_015	K01465
WM11_S6_015	K01473
WM11_S6_015	K01473
WM11_S6_015	K01473
WM11_S6_015	K01474
WM11_S6_015	K01474
WM11_S6_015	K01485
WM11_S6_015	K01485
WM11_S6_015	K01485
WM11_S6_015	K01494
WM11_S6_015	K01524
WM11_S6_015	K01537
WM11_S6_015	K01557
