bin	id
WM11_S6_032	K00008
WM11_S6_032	K00012
WM11_S6_032	K00014
WM11_S6_032	K00024
WM11_S6_032	K00027
WM11_S6_032	K00030
WM11_S6_032	K00043
WM11_S6_032	K00053
WM11_S6_032	K00057
WM11_S6_032	K00058
WM11_S6_032	K00059
WM11_S6_032	K00067
WM11_S6_032	K00074
WM11_S6_032	K00075
WM11_S6_032	K00087
WM11_S6_032	K00088
WM11_S6_032	K00104
WM11_S6_032	K00111
WM11_S6_032	K00121
WM11_S6_032	K00123
WM11_S6_032	K00130
WM11_S6_032	K00133
WM11_S6_032	K00134
WM11_S6_032	K00135
WM11_S6_032	K00140
WM11_S6_032	K00166
WM11_S6_032	K00167
WM11_S6_032	K00174
WM11_S6_032	K00175
WM11_S6_032	K00215
WM11_S6_032	K00231
WM11_S6_032	K00239
WM11_S6_032	K00240
WM11_S6_032	K00241
WM11_S6_032	K00248
WM11_S6_032	K00249
WM11_S6_032	K00260
WM11_S6_032	K00263
WM11_S6_032	K00266
WM11_S6_032	K00276
WM11_S6_032	K00286
WM11_S6_032	K00294
WM11_S6_032	K00301
WM11_S6_032	K00306
WM11_S6_032	K00315
WM11_S6_032	K00330
WM11_S6_032	K00331
WM11_S6_032	K00332
WM11_S6_032	K00333
WM11_S6_032	K00335
WM11_S6_032	K00337
WM11_S6_032	K00338
WM11_S6_032	K00339
WM11_S6_032	K00340
WM11_S6_032	K00341
WM11_S6_032	K00342
WM11_S6_032	K00343
WM11_S6_032	K00364
WM11_S6_032	K00382
WM11_S6_032	K00384
WM11_S6_032	K00432
WM11_S6_032	K00433
WM11_S6_032	K00453
WM11_S6_032	K00456
WM11_S6_032	K00507
WM11_S6_032	K00520
WM11_S6_032	K00548
WM11_S6_032	K00566
WM11_S6_032	K00602
WM11_S6_032	K00604
WM11_S6_032	K00605
WM11_S6_032	K00606
WM11_S6_032	K00609
WM11_S6_032	K00612
WM11_S6_032	K00615
WM11_S6_032	K00617
WM11_S6_032	K00626
WM11_S6_032	K00631
WM11_S6_032	K00632
WM11_S6_032	K00645
WM11_S6_032	K00648
WM11_S6_032	K00652
WM11_S6_032	K00655
WM11_S6_032	K00677
WM11_S6_032	K00681
WM11_S6_032	K00684
WM11_S6_032	K00721
WM11_S6_032	K00737
WM11_S6_032	K00748
WM11_S6_032	K00754
WM11_S6_032	K00760
WM11_S6_032	K00761
WM11_S6_032	K00762
WM11_S6_032	K00767
WM11_S6_032	K00790
WM11_S6_032	K00791
WM11_S6_032	K00795
WM11_S6_032	K00796
WM11_S6_032	K00806
WM11_S6_032	K00808
WM11_S6_032	K00809
WM11_S6_032	K00819
WM11_S6_032	K00820
WM11_S6_032	K00827
WM11_S6_032	K00855
WM11_S6_032	K00857
WM11_S6_032	K00864
WM11_S6_032	K00865
WM11_S6_032	K00873
WM11_S6_032	K00912
WM11_S6_032	K00927
WM11_S6_032	K00939
WM11_S6_032	K00942
WM11_S6_032	K00946
WM11_S6_032	K00948
WM11_S6_032	K00950
WM11_S6_032	K00962
WM11_S6_032	K00969
WM11_S6_032	K00970
WM11_S6_032	K00971
WM11_S6_032	K00973
WM11_S6_032	K00978
WM11_S6_032	K00979
WM11_S6_032	K00989
WM11_S6_032	K00991
WM11_S6_032	K01000
WM11_S6_032	K01006
WM11_S6_032	K01028
WM11_S6_032	K01029
WM11_S6_032	K01046
WM11_S6_032	K01054
WM11_S6_032	K01056
WM11_S6_032	K01066
WM11_S6_032	K01069
WM11_S6_032	K01070
WM11_S6_032	K01095
WM11_S6_032	K01151
WM11_S6_032	K01159
WM11_S6_032	K01175
WM11_S6_032	K01178
WM11_S6_032	K01207
WM11_S6_032	K01251
WM11_S6_032	K01255
WM11_S6_032	K01262
WM11_S6_032	K01265
WM11_S6_032	K01266
WM11_S6_032	K01277
WM11_S6_032	K01286
WM11_S6_032	K01338
WM11_S6_032	K01392
WM11_S6_032	K01431
WM11_S6_032	K01434
WM11_S6_032	K01448
WM11_S6_032	K01462
WM11_S6_032	K01464
WM11_S6_032	K01466
WM11_S6_032	K01468
WM11_S6_032	K01477
WM11_S6_032	K01479
WM11_S6_032	K01480
WM11_S6_032	K01513
WM11_S6_032	K01519
WM11_S6_032	K01520
WM11_S6_032	K01589
WM11_S6_032	K01591
WM11_S6_032	K01599
WM11_S6_032	K01604
WM11_S6_032	K01613
WM11_S6_032	K01627
WM11_S6_032	K01640
WM11_S6_032	K01647
WM11_S6_032	K01662
WM11_S6_032	K01669
WM11_S6_032	K01689
WM11_S6_032	K01698
WM11_S6_032	K01709
WM11_S6_032	K01710
WM11_S6_032	K01712
WM11_S6_032	K01714
WM11_S6_032	K01726
WM11_S6_032	K01737
WM11_S6_032	K01749
WM11_S6_032	K01756
WM11_S6_032	K01758
WM11_S6_032	K01770
WM11_S6_032	K01778
WM11_S6_032	K01783
WM11_S6_032	K01784
WM11_S6_032	K01791
WM11_S6_032	K01810
WM11_S6_032	K01840
WM11_S6_032	K01843
WM11_S6_032	K01844
WM11_S6_032	K01849
WM11_S6_032	K01858
WM11_S6_032	K01867
WM11_S6_032	K01869
WM11_S6_032	K01870
WM11_S6_032	K01873
WM11_S6_032	K01874
WM11_S6_032	K01875
WM11_S6_032	K01876
WM11_S6_032	K01880
WM11_S6_032	K01883
WM11_S6_032	K01887
WM11_S6_032	K01889
