bin	id
WM01_S1_037	K00034
WM01_S1_037	K00059
WM01_S1_037	K00065
WM01_S1_037	K00077
WM01_S1_037	K00145
WM01_S1_037	K00247
WM01_S1_037	K00285
WM01_S1_037	K00325
WM01_S1_037	K00424
WM01_S1_037	K00433
WM01_S1_037	K00449
WM01_S1_037	K00453
WM01_S1_037	K00457
WM01_S1_037	K00567
WM01_S1_037	K00602
WM01_S1_037	K00612
WM01_S1_037	K00615
WM01_S1_037	K00681
WM01_S1_037	K00783
WM01_S1_037	K00791
WM01_S1_037	K00799
WM01_S1_037	K00806
WM01_S1_037	K00830
WM01_S1_037	K00912
WM01_S1_037	K00974
WM01_S1_037	K00979
WM01_S1_037	K01061
WM01_S1_037	K01075
WM01_S1_037	K01265
WM01_S1_037	K01273
WM01_S1_037	K01295
WM01_S1_037	K01419
WM01_S1_037	K01432
WM01_S1_037	K01515
WM01_S1_037	K01609
WM01_S1_037	K01628
WM01_S1_037	K01649
WM01_S1_037	K01676
WM01_S1_037	K01715
WM01_S1_037	K01719
WM01_S1_037	K01721
WM01_S1_037	K01759
WM01_S1_037	K01768
WM01_S1_037	K01817
WM01_S1_037	K01872
WM01_S1_037	K01925
WM01_S1_037	K01934
WM01_S1_037	K01995
WM01_S1_037	K01996
WM01_S1_037	K01997
WM01_S1_037	K01998
WM01_S1_037	K01999
WM01_S1_037	K02010
WM01_S1_037	K02017
WM01_S1_037	K02031
WM01_S1_037	K02034
WM01_S1_037	K02053
WM01_S1_037	K02067
WM01_S1_037	K02099
WM01_S1_037	K02226
WM01_S1_037	K02234
WM01_S1_037	K02238
WM01_S1_037	K02242
WM01_S1_037	K02338
WM01_S1_037	K02413
WM01_S1_037	K02433
WM01_S1_037	K02478
WM01_S1_037	K02517
WM01_S1_037	K02528
WM01_S1_037	K02659
WM01_S1_037	K03092
WM01_S1_037	K03177
WM01_S1_037	K03183
WM01_S1_037	K03274
WM01_S1_037	K03292
WM01_S1_037	K03411
WM01_S1_037	K03414
WM01_S1_037	K03415
WM01_S1_037	K03495
WM01_S1_037	K03500
WM01_S1_037	K03518
WM01_S1_037	K03522
WM01_S1_037	K03564
WM01_S1_037	K03584
WM01_S1_037	K03585
WM01_S1_037	K03587
WM01_S1_037	K03593
WM01_S1_037	K03594
WM01_S1_037	K03630
WM01_S1_037	K03637
WM01_S1_037	K03676
WM01_S1_037	K03685
WM01_S1_037	K03687
WM01_S1_037	K03704
WM01_S1_037	K03733
WM01_S1_037	K03775
WM01_S1_037	K03808
WM01_S1_037	K03832
WM01_S1_037	K03885
WM01_S1_037	K03930
WM01_S1_037	K03953
WM01_S1_037	K03975
WM01_S1_037	K04020
WM01_S1_037	K04096
WM01_S1_037	K04755
WM01_S1_037	K04760
WM01_S1_037	K04763
WM01_S1_037	K05275
WM01_S1_037	K05516
WM01_S1_037	K05603
WM01_S1_037	K05710
WM01_S1_037	K05802
WM01_S1_037	K06015
WM01_S1_037	K06041
WM01_S1_037	K06142
WM01_S1_037	K06158
WM01_S1_037	K06202
WM01_S1_037	K06287
WM01_S1_037	K06920
WM01_S1_037	K06958
WM01_S1_037	K06969
WM01_S1_037	K06989
WM01_S1_037	K07006
WM01_S1_037	K07010
WM01_S1_037	K07018
WM01_S1_037	K07029
WM01_S1_037	K07075
WM01_S1_037	K07090
WM01_S1_037	K07220
WM01_S1_037	K07232
WM01_S1_037	K07240
WM01_S1_037	K07259
WM01_S1_037	K07277
WM01_S1_037	K07289
WM01_S1_037	K07341
WM01_S1_037	K07395
WM01_S1_037	K07402
WM01_S1_037	K07506
WM01_S1_037	K07574
WM01_S1_037	K07576
WM01_S1_037	K07652
WM01_S1_037	K07735
WM01_S1_037	K07738
WM01_S1_037	K07795
WM01_S1_037	K07799
WM01_S1_037	K07814
WM01_S1_037	K08305
WM01_S1_037	K08309
WM01_S1_037	K08481
WM01_S1_037	K08482
WM01_S1_037	K08764
WM01_S1_037	K09001
WM01_S1_037	K09022
WM01_S1_037	K09024
WM01_S1_037	K09128
WM01_S1_037	K09667
WM01_S1_037	K09691
WM01_S1_037	K09761
WM01_S1_037	K10763
WM01_S1_037	K10764
WM01_S1_037	K10914
WM01_S1_037	K10972
WM01_S1_037	K11208
WM01_S1_037	K11527
WM01_S1_037	K11529
WM01_S1_037	K11690
WM01_S1_037	K11749
WM01_S1_037	K12152
WM01_S1_037	K12339
WM01_S1_037	K12960
WM01_S1_037	K13590
WM01_S1_037	K13668
WM01_S1_037	K14155
WM01_S1_037	K15269
WM01_S1_037	K15553
WM01_S1_037	K15554
WM01_S1_037	K15577
WM01_S1_037	K15635
WM01_S1_037	K15738
WM01_S1_037	K15868
WM01_S1_037	K16164
WM01_S1_037	K16165
WM01_S1_037	K16319
WM01_S1_037	K16703
WM01_S1_037	K16844
WM01_S1_037	K16874
WM01_S1_037	K18072
WM01_S1_037	K18189
WM01_S1_037	K18335
WM01_S1_037	K18478
WM01_S1_037	K18700
WM01_S1_037	K18979
WM01_S1_037	K19270
WM01_S1_037	K19416
WM01_S1_037	K19793
WM01_S1_037	K19837
WM01_S1_037	K20077
WM01_S1_037	K20862
WM01_S1_037	K20945
WM01_S1_037	K20988
WM01_S1_037	K21084
WM01_S1_037	K21345
WM01_S1_037	K21394
WM01_S1_037	K21615
WM01_S1_037	K21703
WM01_S1_037	K22003
WM01_S1_037	K22025
WM01_S1_037	K22042
WM01_S1_037	K22108
WM01_S1_037	K22186
WM01_S1_037	K22293
WM01_S1_037	K22622
WM01_S1_037	K22996
WM01_S1_037	K23127
WM01_S1_037	K23256
WM01_S1_037	K23464
WM01_S1_037	K24012
WM01_S1_037	K24083
WM01_S1_037	K24619
WM01_S1_037	K25034
